satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,left
0.5071064590201464,0.3239659252683394,6,144,8,0,0,0
0.9946040850409917,0.3389454349090647,6,259,10,0,0,0
0.4275072536441551,0.5806949685714022,2,177,4,1,0,0
0.32495887420293945,0.8934047514549488,3,197,4,0,0,1
0.415485387829889,0.7838380838779647,6,124,9,0,0,0
0.40877748726759333,0.7504116752043763,4,277,10,0,0,0
0.6736210584665181,0.9669955512302852,3,124,5,0,0,0
0.1114638073155155,0.9257297495456962,6,218,9,1,0,0
0.7869417735404365,0.6001489749026245,5,215,9,0,0,0
0.4747731626773406,0.8201847516736713,3,240,3,0,0,0
0.48901527430268676,0.652931281247532,6,217,6,0,0,1
0.533003513617663,0.7870812412402459,6,115,3,0,0,0
0.5042912039165964,0.6119164998025135,7,296,9,0,0,1
0.5477238091543556,0.7047518692489334,2,305,9,0,1,0
0.4113138793217722,0.41394471628645707,6,184,5,0,0,1
0.5080115232012498,0.8207098695386126,6,214,8,0,0,0
0.4641862021128682,0.33389209871114167,4,148,3,0,0,1
0.5664184461793709,0.3430935996877044,6,232,2,1,0,0
0.660942176370515,0.6851568358203035,4,304,9,0,0,0
0.31693654649577246,0.7509956729459062,4,204,7,0,0,0
0.55759343392733,0.5031887802475299,7,143,3,0,0,1
0.6351597272898135,0.928501982468785,5,206,5,0,0,1
0.11525348313109485,0.650284718633017,7,188,3,0,0,1
0.5684443647915505,0.38977580136230583,4,277,9,1,0,1
0.31536392142392256,0.9269033264403903,5,125,10,0,1,0
0.46408469315018286,0.699909791157387,4,271,5,0,0,1
0.8438771461216447,0.7815647575768546,3,126,4,0,0,0
0.39361203708441606,0.5520846451833611,6,265,4,0,0,0
0.5348952313742099,0.8992105019933816,4,179,10,0,0,1
0.12226703829410389,0.7353683474203221,6,282,10,0,0,1
0.37787579034869834,0.7296457694840917,5,250,9,1,0,0
0.6757489837774737,0.5368241187355781,7,113,8,0,0,0
0.383645597103467,0.9479657065144376,2,211,3,0,0,1
0.28521775556361695,0.9782887072439703,5,111,7,0,0,0
0.36159011190068513,0.7643093381629547,4,98,6,0,0,0
0.9589404761280489,0.31634668912841074,3,257,5,0,0,1
0.17812164002705036,0.864536204481192,5,143,5,0,0,1
0.5170219872172431,0.6460335461758595,7,98,10,0,0,0
0.15254821329276208,0.9813390676335243,6,191,3,0,0,1
0.5847924171599373,0.4787994782511117,5,141,8,0,0,0
0.23143216328600297,0.35563837761550976,3,173,6,0,0,0
0.6706763247224563,0.8900051321983542,5,115,9,0,0,0
0.3379577162411091,0.6511538952780729,5,159,2,0,0,1
0.7218238500300364,0.5501841691064477,4,303,5,0,0,0
0.4124314537018562,0.6021369857566317,5,302,8,0,0,0
0.10375163974681842,0.9598968543935451,7,188,10,0,0,1
0.36540523811642045,0.3307951489482681,4,124,4,1,0,1
0.173704995145944,0.6789137665877677,3,172,9,0,0,0
0.5455356684307577,0.4576245854149987,5,287,10,0,0,1
0.3600010617887458,0.886365204713464,7,273,9,0,1,0
0.6759926818859158,0.7065191357298612,5,275,10,0,0,0
0.5499423526882521,0.6452264007828219,2,128,10,1,0,1
0.1324403673362806,0.7240155999558155,3,225,6,0,0,1
0.3867705105133572,0.5340916679351033,4,306,9,0,0,1
0.5401532716656031,0.8633584764108968,5,234,7,0,0,0
0.6149834583258788,0.7135832576574521,4,119,3,0,0,0
0.1943841645352005,0.8943784104071668,5,151,3,0,0,1
0.6849741613842063,0.7136986627980634,6,120,8,1,0,0
0.40932790995093493,0.4198461636888106,3,211,6,0,0,0
0.26462916455831176,0.837377866067043,6,208,10,0,0,1
0.8247940194511298,0.9024469450836381,2,178,9,0,0,0
0.16176104818582288,0.8456272281746777,5,283,9,1,1,1
0.9367928680035672,0.6140647173767114,2,176,5,1,0,0
0.735639544117356,0.7658399732287968,5,162,5,0,0,0
0.5280319182631138,0.8411756092725031,4,206,9,0,0,1
0.11004479639570734,0.5036974571732551,6,274,9,0,0,1
0.45111277994175825,0.38899443231837827,7,245,10,0,0,1
0.681218572175421,0.9712019310538851,3,130,2,1,0,1
0.8730217882371599,0.9547658399824466,2,309,3,0,0,0
0.655987594698483,0.7776451863060043,2,112,7,0,0,0
0.4579366791257068,0.7117128847339043,4,116,6,0,0,1
0.5026234480703232,0.9744097041120447,3,99,7,0,0,0
0.8859657941679562,0.8444433421458601,7,214,8,0,0,1
0.41622157855611697,0.6058163992369245,5,142,10,0,1,0
0.15864183875962645,0.911596738854944,7,213,7,0,0,1
0.49840530116493054,0.8841573198549091,5,193,8,0,0,1
0.9986132134087369,0.6811874466236538,3,135,10,0,0,0
0.44179557640553613,0.5459104250902717,4,227,6,0,0,0
0.2737492450201682,0.553793291442912,4,115,3,0,0,0
0.14061712293802628,0.6857003276068272,6,267,4,1,0,1
0.2538719943448252,0.9107827720120782,3,231,4,1,0,0
0.3916579639325678,0.5966166102178438,7,189,7,0,0,1
0.6168505019158824,0.37586547279256327,7,250,7,0,0,0
0.6990295741806551,0.5276477488452677,3,152,2,0,0,1
0.13853703177569046,0.3071268117468461,6,273,9,0,0,1
0.9425620928744526,0.9145524541320837,6,185,3,0,0,0
0.31207451037512673,0.47294429644610353,5,161,2,0,0,1
0.23415580690158744,0.9710875522179672,2,106,9,0,1,0
0.5777464906560607,0.5653174035435087,6,164,10,0,0,0
0.7098272371038671,0.6729209495430819,5,189,7,0,0,0
0.3765275104239082,0.8324489947287943,4,111,6,0,0,0
0.7024970968702209,0.3283808949765478,4,289,2,0,0,0
0.36486446771334147,0.5876417608320466,2,186,2,0,0,0
0.911954368145085,0.5807944482367398,2,149,8,0,0,0
0.8926252634541106,0.3267880124660913,3,171,2,1,0,0
0.16407493906691603,0.7903742868862944,5,236,5,0,0,1
0.23536226817643566,0.831352199578588,4,198,8,0,0,0
0.7282528175324982,0.716230609811673,5,288,4,0,0,0
0.10010809134007742,0.5981417687038514,5,288,6,0,0,0
0.8396322535240387,0.436927135102403,6,230,10,0,0,0
0.4206158312187579,0.4357741266141867,4,222,9,0,0,1
0.7701579052790506,0.7696691006152467,7,100,9,0,0,0
0.13981348616904538,0.6403390316446136,5,233,2,0,0,1
0.2883379864582652,0.7563028749202623,4,214,6,0,1,0
0.16372466163567875,0.9426212573196093,5,127,3,0,0,1
0.2618414155940674,0.7458055804504182,5,200,3,0,0,0
0.4459791090473051,0.34559916088197307,4,133,4,1,0,1
0.5423966299035584,0.7675022793460822,2,123,2,0,0,0
0.9244822241277331,0.3140042367024426,4,172,9,0,0,0
0.6644566179874255,0.9674752468003238,3,146,4,0,0,0
0.7358318325831537,0.48488502546944134,2,110,6,0,0,1
0.173899609005289,0.6781510261703474,6,300,2,0,0,1
0.3581083793200811,0.7234641837982287,3,221,3,1,0,0
0.9925587216577786,0.4516259566853549,4,128,4,0,0,1
0.6043800714797722,0.3940714170562515,3,140,3,0,0,0
0.8090356900604525,0.8641021465961485,4,149,7,0,0,0
0.12923421940576593,0.7847069486541514,6,145,4,0,0,1
0.17566859271994223,0.7282535465738735,3,298,10,0,0,1
0.19830987829150798,0.42052862045863293,3,306,3,0,0,1
0.11375725990489771,0.828996271843681,2,142,6,0,0,1
0.9297810717916005,0.752660165956228,2,302,9,0,0,1
0.32827175755580645,0.7070618399293094,3,239,10,1,0,0
0.9969122180184754,0.6202116289282305,3,127,2,1,0,0
0.7643168654881233,0.41500763533247575,6,273,5,1,0,0
0.325549711104486,0.43253832988313723,7,290,5,0,0,0
0.992624172116532,0.8797300736208462,7,253,3,0,0,1
0.8816804717729998,0.4545742514216208,4,119,10,0,0,1
0.2484982048788858,0.9360969171174631,5,289,5,0,0,1
0.2667897201328737,0.406808427118666,6,192,3,0,0,0
0.712167527320584,0.7671947700664505,6,262,7,0,0,1
0.17045222103484314,0.5874859295806031,7,161,2,0,0,1
0.626072376154242,0.7373267544311526,2,281,3,0,0,1
0.15994263218414384,0.33104957282274655,7,279,7,0,0,1
0.2991678456419835,0.5490696564360428,3,109,2,0,0,0
0.9535959579929973,0.43340789881889696,4,194,7,0,0,0
0.548714473614428,0.38185798350017,7,203,2,0,0,0
0.6163416725625086,0.3204829392909691,3,248,2,0,0,1
0.3427149500742415,0.32823978471402415,4,214,9,1,0,1
0.4960554806448192,0.7918832660578703,3,167,10,0,0,1
0.2197021654653173,0.6481892429218077,6,141,5,0,0,1
0.5649546792727753,0.523004668476348,2,209,9,0,0,1
0.14856021351991414,0.361265274687134,5,219,5,0,0,0
0.14342443170730282,0.4216331456374658,6,135,4,0,0,1
0.7116829656462527,0.4895462320134341,3,249,5,1,0,1
0.14948344942947178,0.6406038310755394,3,123,5,0,0,1
0.5691554610571993,0.9556832263207418,6,102,8,0,0,0
0.33942384474148385,0.5377108447355888,5,118,2,0,0,0
0.2689245487063592,0.5497622820851364,5,166,9,0,0,0
0.6159870010491822,0.7995438644505076,4,202,7,0,0,1
0.36681696761475235,0.6397213810808828,4,99,4,0,0,0
0.5107441372543049,0.4977426348648729,7,252,4,0,0,1
0.2250764548430447,0.4092785799909954,2,287,7,1,0,1
0.21383711960790047,0.32707419365573775,2,308,9,0,0,1
0.19587604136948775,0.45485713247820875,7,178,4,0,0,1
0.16440410119044907,0.9456054117097463,6,228,10,0,0,0
0.5983423468306888,0.9956913342073406,6,105,7,0,0,0
0.7804049423388209,0.8629308932852835,2,99,4,0,0,0
0.8131301849789705,0.6231854857222535,6,298,2,0,0,1
0.9620603273254594,0.800130554318845,4,251,2,0,0,0
0.251553124171788,0.8763434816906552,4,287,6,0,0,1
0.22205705849995694,0.5516023845003722,4,249,10,0,0,1
0.52295930137917,0.42429889563549106,3,247,6,0,0,0
0.8749067731049351,0.41373921543199205,7,113,10,0,0,0
0.7903623465336792,0.7018116857621826,4,134,2,0,0,0
0.6023602973969492,0.3437062903398944,7,246,6,0,0,1
0.24110493904696315,0.9956540797857807,5,209,7,0,0,1
0.45213631219514994,0.6126478889250454,5,184,4,0,0,1
0.7474111989892749,0.46006624560741527,7,104,6,0,0,0
0.43607141644812586,0.6625438975061607,6,145,5,0,0,1
0.13520741524899582,0.4741198201672887,5,157,4,0,0,1
0.6254955649658811,0.7319659907098476,7,188,2,0,0,0
0.7481211217236544,0.8749247384976131,4,190,9,0,0,0
0.743294342478211,0.5959610723923361,3,305,10,0,0,1
0.24837925468125543,0.8160255730171782,3,176,6,0,0,1
0.40239243046354034,0.7145183979157073,3,218,8,0,0,1
0.46825506306722775,0.4185372671400226,3,241,7,0,0,1
0.4784332714544133,0.4499485822451412,5,156,6,0,0,0
0.2027426405542099,0.681275259002454,4,142,3,0,0,1
0.4469783776312194,0.8943557208953377,5,191,10,0,0,1
0.5559689678894464,0.6109755555657914,3,296,6,0,0,1
0.7395046049047344,0.7380527293371906,2,222,3,0,0,1
0.61250291995969,0.8312038786296014,4,160,7,0,0,0
0.4644375043590092,0.8588985591784368,5,178,9,1,0,0
0.9348376264790805,0.7533197993384575,3,219,7,0,0,1
0.6382752099685643,0.8472767181780689,2,236,3,0,1,0
0.9773117953348717,0.7235635610834406,3,160,9,0,0,0
0.8806387207151258,0.9471336482993675,6,163,4,0,0,1
0.7062634914626029,0.5395712091781381,3,224,3,1,0,1
0.9093821458822351,0.8853792883647096,6,209,2,0,0,0
0.9921157103064935,0.7535451065445662,3,126,6,0,0,0
0.29878954026773,0.701257668355403,6,234,8,0,0,1
0.7219508679134237,0.802665555705449,2,181,6,0,0,0
0.9269013500732161,0.3161745096698137,2,289,4,0,0,1
0.11566014401481915,0.846922811488876,6,212,3,0,0,1
0.8195400968793258,0.46052392930589575,7,254,8,0,0,1
0.18046265490190685,0.40766288965188463,6,278,2,0,0,0
0.9248988677006921,0.7651123281892097,6,191,6,0,0,0
0.6508120360637379,0.9318634929534027,4,273,3,0,0,0
0.2458624947099209,0.6850109359771377,6,129,3,0,0,0
0.13546915081394809,0.46360931399872213,2,158,6,0,0,1
0.845039335398599,0.8173971891676663,2,290,6,0,0,1
0.2255427468503105,0.9290836685802453,7,241,4,0,0,1
0.9455872364621397,0.8143595068282667,6,96,9,0,0,0
0.18177873103022524,0.8659070978189043,7,274,7,0,0,1
0.854180635413909,0.9546503476229433,4,179,7,0,0,1
0.481179288907459,0.6674981775339102,7,308,3,0,0,1
0.8854618126511022,0.9318542355747854,5,188,9,0,0,0
0.7917168176041893,0.8617966247326376,6,268,6,0,0,0
0.867594054124181,0.5449661827343811,7,287,9,0,0,0
0.5232178831692168,0.5290059549539349,6,270,9,0,0,1
0.7423914850558291,0.44559006831280057,4,156,8,1,0,1
0.3868008334213875,0.7661472608932423,6,160,7,0,0,0
0.14245594103207604,0.9193128408194815,2,254,10,1,0,1
0.309160099768644,0.35867124733617023,2,270,10,1,0,1
0.1012254751947283,0.7053025771108283,6,229,8,0,0,1
0.4267253403896626,0.7892315193818449,2,307,2,0,0,0
0.5444459532856304,0.8706539775127136,4,108,6,0,0,0
0.11746637886682833,0.6901837061742598,5,201,9,0,0,0
0.1069568337038021,0.7621465347364658,6,198,10,0,0,1
0.7178172115890753,0.6664006959827985,6,132,9,0,0,0
0.19039225768463747,0.43436324167499907,5,236,7,0,0,1
0.1664609556035993,0.3477767615148708,6,103,8,1,0,1
0.5460383577745117,0.4791520211438676,4,232,6,0,0,1
0.7463433786227295,0.869593790282758,6,188,7,1,0,0
0.9794487147696669,0.38493337885115825,7,147,8,0,0,0
0.3658575701482202,0.3502042042406157,4,176,8,1,0,1
0.20576617658389595,0.455429451882136,4,192,3,0,0,1
0.1616829256359676,0.5028070059307338,5,120,8,1,0,1
0.2867596269289762,0.5815630837864766,5,306,2,0,0,0
0.19004919134878762,0.8831026567329057,3,283,5,0,0,0
0.10304592526083432,0.7369540231359453,3,96,7,0,0,1
0.3565663229440412,0.8253341594246539,4,98,7,0,0,0
0.2477861953016614,0.9233948135215544,4,233,5,1,0,0
0.11642491188561771,0.8371867140061824,2,306,10,0,0,1
0.41916878510244027,0.48320647106179027,4,285,3,0,0,1
0.8433242082925203,0.6839004234902305,5,285,9,0,1,0
0.3732953637519285,0.6172265412664159,5,166,8,0,0,0
0.7390897628442258,0.8754540385935683,3,165,7,0,0,1
0.7558614528866139,0.47497528038584413,7,143,10,0,0,1
0.12300081732640976,0.7259711357060733,3,244,4,0,0,1
0.9656065926406228,0.32764818603431367,5,184,5,0,0,0
0.22510845369100985,0.5270763670912386,2,239,10,0,0,1
0.7457184903732716,0.6289837458500105,7,281,6,0,0,0
0.44149882145726693,0.4445573730039643,7,309,8,0,0,0
0.8814002884735508,0.770728180103667,6,241,5,0,0,1
0.9954649255813615,0.5576847414181783,4,111,6,0,0,1
0.2739906706220064,0.43162275168588127,2,134,6,0,0,0
0.8375100562433152,0.908085129833808,7,215,5,1,0,1
0.5549526528214683,0.44037952026203464,2,200,10,1,0,0
0.9688879578546942,0.7032764920843744,7,265,2,0,0,0
0.6922800976899217,0.6398521683089349,6,162,7,1,0,0
0.6339141114816683,0.6109729803447624,5,242,10,0,0,0
0.3065711028428822,0.4656837608971121,2,297,6,1,0,1
0.7468300578797381,0.8741165707998484,3,103,10,0,0,0
0.3593811583554085,0.7500002600458777,3,280,7,1,0,1
0.8611827514667072,0.8627462776637229,5,184,6,0,0,0
0.9795372931885294,0.8080472904401563,4,146,10,0,0,0
0.10701368333134759,0.8350638195387639,4,185,5,1,0,1
0.9591697737041163,0.4344837428446958,4,213,5,1,1,0
0.42261426384771894,0.7262009714878995,2,202,9,0,0,0
0.5394841115592787,0.85158084576864,5,152,9,0,0,1
0.9316769623282262,0.6479326596308715,3,287,7,0,0,0
0.7983619198346811,0.7333559241307731,3,249,3,0,0,0
0.3189002392991651,0.49046807798512737,2,276,2,1,0,1
0.18716741924095448,0.6193656949789531,4,251,5,0,0,1
0.8571036049704166,0.8869859180974686,7,235,7,0,0,1
0.7723541192259099,0.4467702974424611,5,292,8,0,0,0
0.8725054808589204,0.7979030243847196,7,284,5,1,0,1
0.445637195550979,0.744911096026446,3,148,9,0,0,1
0.5429023395697257,0.3526191887886715,6,236,5,0,0,0
0.5185167651758759,0.7651377285087542,5,234,6,0,0,0
0.3832495034961708,0.6192366171994486,5,135,10,0,0,0
0.4021051402049498,0.427357790341135,4,225,8,0,0,0
0.7467843332663949,0.5991153000090867,5,194,2,0,0,0
0.7777640140545724,0.3886723854959827,3,96,2,0,1,0
0.8774685878586684,0.9632731314157361,2,246,7,0,0,0
0.8604118342680409,0.9821925143679904,5,296,6,0,0,0
0.7785439394721597,0.5981618369713827,5,127,5,0,0,0
0.3995000360823152,0.44696218321412917,4,175,7,0,0,0
0.7390417040407915,0.8576299004774341,7,249,3,0,0,1
0.9753620428974633,0.5212833636078829,3,187,3,0,1,0
0.924615923385001,0.5496145260662931,6,305,2,0,1,0
0.9743389537506896,0.58034979820374,2,290,6,0,0,0
0.13258676794933777,0.800983955539194,2,138,5,0,0,1
0.6504392232167279,0.7286431370809003,2,192,2,0,0,0
0.2938086108763541,0.993909841126396,5,103,6,0,0,0
0.3219037609591047,0.8879455606852236,2,137,2,0,0,0
0.8596548173220181,0.9822758886616187,6,97,10,0,0,0
0.7751725118125488,0.8411172574161319,4,274,10,0,0,1
0.395922177043858,0.5957731811320346,2,292,3,0,1,0
0.5679238272851197,0.9449421693091764,2,208,7,0,0,1
0.2694968893546781,0.5817391701577876,3,294,10,1,0,0
0.10344448342009954,0.37030371558506114,5,233,7,0,0,1
0.9099622962812752,0.45493242581025817,5,123,4,0,0,0
0.7386780874535246,0.9851406407198131,7,180,5,0,0,0
0.5759366023003798,0.4270216624076331,2,292,6,0,0,1
0.14868897630006023,0.5766760054145914,6,270,2,0,0,0
0.4787561596800797,0.8811627739767611,3,194,4,1,0,0
0.4420377109219016,0.6523723995791559,6,275,10,0,0,1
0.25439229685896697,0.7579534358404683,5,220,9,0,0,1
0.24056945092176496,0.9112252147373088,2,194,7,1,0,1
0.25586001750437526,0.37530638442816744,2,198,9,0,0,1
0.6371520361974641,0.633977838019675,6,293,5,0,0,0
0.21223355665610497,0.5263854184111313,3,308,7,0,0,1
0.3146943309970565,0.7437839320706077,2,258,2,0,0,0
0.9516449629035677,0.6467664112863473,6,120,2,0,0,0
0.2975156060068234,0.5391413400733296,5,245,7,0,0,1
0.787470936848637,0.4417417419050682,3,186,7,0,0,0
0.6382360085936803,0.4013753345069425,2,188,7,1,0,0
0.47184112850225746,0.8202911435671052,3,190,8,0,0,0
0.6357573041479169,0.8789896104661774,2,240,2,0,0,0
0.2202580269294923,0.848846990629174,5,169,8,0,0,1
0.5357690991352864,0.7710940592123906,5,243,2,0,0,0
0.9749201535178618,0.7382082246485027,5,140,3,0,0,0
0.4849487335975259,0.5860372123024988,2,150,7,0,0,0
0.3185931199788233,0.7471237877891217,4,215,4,0,0,0
0.9347561925604889,0.3822492897808088,6,224,5,1,0,1
0.6496968879696803,0.6991664252939823,2,274,2,0,0,1
0.7550715200008703,0.7065629150115147,3,117,7,0,0,1
0.5890641621121707,0.6467495697838906,2,151,3,0,0,0
0.1100818090242469,0.8623615431616705,5,214,4,0,0,1
0.7801300993766228,0.5586443682751505,4,115,9,1,0,0
0.980827458329776,0.5253876518507306,5,222,3,1,0,0
0.7445688467473115,0.3744503121382776,4,202,3,0,0,0
0.8278816334848963,0.5224477423224361,3,308,3,1,0,1
0.866428002605082,0.555256584605744,2,117,5,0,0,0
0.9992811363261633,0.3617036982038622,2,205,5,0,0,0
0.3597521490731894,0.8165068865384517,5,219,2,0,0,0
0.5044457730869366,0.32376872130080936,4,223,10,0,0,1
0.5885434809989705,0.9345858442519177,2,203,4,1,0,1
0.23721012487396928,0.3722156763362587,5,166,2,0,0,0
0.5328784005239657,0.4643410153705829,4,160,4,0,0,0
0.3492827981135339,0.4199405586203181,6,125,9,0,0,1
0.853239115482143,0.7468145218254836,5,236,6,0,0,1
0.4123572379505517,0.9931035283027272,2,163,7,0,0,0
0.17351619590172124,0.8838133977060592,6,203,4,0,0,0
0.10907687702859387,0.3478828983163763,4,134,9,0,0,1
0.8744891387894956,0.3779342726650606,3,300,10,0,0,0
0.8729611424195155,0.675401608069623,3,125,2,0,0,0
0.9406798350159575,0.8459123441366676,6,306,6,0,0,0
0.1652909796758878,0.7986563532267967,4,296,5,0,0,1
0.45528278429876257,0.6571411991974689,5,179,3,0,0,0
0.48537454918505185,0.3179534037967893,6,202,10,0,0,1
0.8747954056676513,0.9901764750374078,2,247,2,0,0,0
0.3352783532594823,0.8325908958458625,3,269,4,0,0,0
0.3719839582027412,0.7281703291286672,2,131,8,0,0,0
0.7594545422689096,0.7981755080172024,3,183,10,1,0,0
0.2620472415713519,0.7175451793145385,3,216,2,0,0,0
0.6718373525594373,0.7916524660113137,3,149,10,0,0,0
0.7679883114964573,0.5309019228050619,7,243,7,0,0,1
0.2624081191450827,0.8671119537821004,3,163,5,0,0,0
0.2997502909420258,0.3477367582646571,5,138,4,1,0,0
0.7298283231531797,0.6382503836901365,2,177,5,0,0,0
0.8150538858001529,0.9707085207828561,6,254,10,1,0,0
0.9580193442302336,0.6994836407741718,6,119,4,0,0,0
0.37778490762776906,0.45530699164703625,4,291,5,0,0,1
0.593770225703011,0.6805636649151605,4,289,5,0,0,1
0.23213148000313016,0.4741828146686412,5,253,6,0,0,0
0.4932056433933001,0.5321169351320636,5,298,10,0,1,0
0.33500861611452554,0.30008729791972005,7,226,8,1,0,0
0.41392016234708073,0.9203050676894764,7,260,4,0,0,1
0.8230290388809022,0.39277005989752667,2,99,3,0,0,0
0.822906751778326,0.8545809485183049,5,148,10,0,0,1
0.7340551113355287,0.824288638424743,3,268,9,0,0,1
0.21127537762486154,0.31355386699758725,2,282,8,0,0,1
0.3556225708739149,0.3126639909061569,2,203,2,0,0,1
0.9453662403693665,0.5398998265167688,7,205,8,0,0,0
0.5072735359248741,0.5334827901590391,6,113,10,0,0,1
0.6596602763121253,0.6651693200325004,7,178,6,1,0,1
0.11647814951846924,0.3821662803681671,3,171,3,0,0,1
0.5662180432968397,0.6759213451003347,6,112,8,0,0,1
0.7202285831549744,0.8449998621248511,6,181,7,0,0,0
0.15299360454966468,0.8302908839003256,3,97,10,0,0,1
0.20375607974062526,0.873534002971978,4,229,8,0,0,0
0.4315323673449686,0.781872669578752,6,218,8,0,0,0
0.9500128869505888,0.5005096529059296,7,177,4,0,0,0
0.3239182033705893,0.8841468690926548,3,222,9,1,0,0
0.11944240537702862,0.7309876356676469,4,276,10,0,1,0
0.828350625189067,0.4861781752892713,5,175,4,1,0,0
0.8643235394641492,0.5576024317389037,3,292,10,0,0,1
0.5830259508528599,0.6630611320219809,7,137,8,0,0,0
0.9037424970050701,0.32008452377463975,4,206,6,0,0,0
0.26113066719452604,0.9113720726800427,5,260,6,0,0,1
0.34720176088919963,0.5834654619408888,3,199,2,0,0,1
0.11840476141413281,0.56185357517939,3,125,3,0,0,0
0.6250890535816527,0.43619646779080246,3,144,7,0,0,0
0.8986498736113901,0.6379449610218241,6,139,10,0,0,0
0.6457611330272942,0.4690434256601434,2,309,8,0,0,0
0.17225723831864237,0.8824868672308028,7,222,9,0,0,1
0.7239011894993962,0.9981184442117821,5,139,2,0,0,0
0.7083465515577345,0.5464083296940668,6,296,9,1,0,0
0.25006978916182354,0.4072032929510485,3,258,7,0,0,0
0.8460858617924882,0.3394783367045771,3,284,7,1,0,1
0.921151325963041,0.6989371013660941,5,102,3,0,0,0
0.4525291771772173,0.827329813148957,6,167,6,0,0,1
0.37788770502726254,0.9324442254981193,7,155,3,0,0,0
0.6172063766593522,0.34266136770840494,7,96,2,0,0,0
0.9752654727306213,0.9684645456296741,6,199,4,0,0,0
0.7524668071716074,0.5515036568763729,4,273,8,0,0,0
0.8110562972045514,0.34305540298037135,7,292,8,0,0,0
0.7917251247664386,0.3732389500546422,2,262,9,0,0,1
0.9612945615452726,0.7902419876189732,5,221,4,0,0,0
0.8345729796820469,0.5594895364717387,5,260,3,0,0,0
0.34148281437702,0.7097843665868768,3,261,5,0,0,0
0.3081709468017142,0.9046947030155847,2,109,4,0,0,0
0.31788158030607405,0.601444843489733,7,115,7,0,0,0
0.29164141674034944,0.7140596423634537,2,216,2,0,0,0
0.28743706733120594,0.9060601901409349,3,205,7,0,0,1
0.9410521399267572,0.991047860422648,7,194,7,0,0,0
0.9564961991642934,0.8216033084688299,5,211,10,0,0,0
0.18086896395700564,0.7653611187923699,6,246,6,0,0,0
0.15766691465112173,0.5522291432618645,4,129,3,0,0,0
0.8713272884544897,0.9621276681217878,3,122,4,0,0,0
0.6073676765458311,0.6920709361338372,6,126,9,0,0,1
0.2904096867622593,0.5701419858684315,7,204,8,0,0,1
0.5156350172800642,0.5948920829853792,7,110,9,0,0,1
0.16637166910961648,0.32057342442102893,3,110,5,0,0,0
0.9839950151189196,0.8021538436408768,6,163,7,0,0,1
0.2259562887914558,0.8017455068135693,4,109,3,0,0,0
0.8258980015347905,0.5224057940391355,7,301,4,0,0,0
0.9623618366543716,0.5006757961053252,6,135,8,1,0,1
0.7399100014230119,0.841298722005698,3,227,3,0,0,0
0.17969587689510813,0.45349088688690764,3,124,6,0,0,0
0.6309864823340186,0.753606182086807,7,303,8,0,0,0
0.21629484992388745,0.87262095392111,3,189,5,0,0,1
0.880255029497476,0.5471302309733626,3,139,7,1,0,1
0.7055437205852974,0.3346515638916173,3,118,2,0,0,1
0.9478505341297555,0.5505841839669028,6,306,10,0,0,0
0.23129727122659674,0.7726366763703437,5,140,4,0,0,1
0.5083159221529184,0.6092225529481339,2,139,8,0,0,1
0.5892068115774663,0.9469899632650087,2,127,6,1,1,0
0.19750422708229526,0.6668385334237306,5,194,3,0,0,0
0.7092151227434049,0.979155774103188,2,125,3,0,0,0
0.6097920534293874,0.7643785213260419,4,293,6,0,0,0
0.4132378529987606,0.8723165010915246,7,136,3,0,0,1
0.4716256443431178,0.7469199385310916,2,275,7,0,0,1
0.816606025843604,0.6530150358179224,3,96,10,0,0,0
0.420771900526273,0.6993022416144233,3,271,3,0,0,1
0.9753698306032114,0.877080962845932,5,139,6,0,0,0
0.9263661701971968,0.6948270429483301,5,305,5,0,0,0
0.17027750511144224,0.9467450346745969,2,198,10,1,0,0
0.8671751437568946,0.5127853104673029,7,191,9,0,0,0
0.7064010410306661,0.5949565401398742,3,308,9,0,0,0
0.14978754728698318,0.6260898679592524,7,306,4,0,0,1
0.9598295231360507,0.7623748995947177,6,217,4,0,0,1
0.8501382823602581,0.8450160989349165,3,304,8,0,0,0
0.8494155669308108,0.7408306908734117,7,287,3,0,0,1
0.9240804929003571,0.9106991691992612,4,252,4,0,0,0
0.9289758709199164,0.9766411645787081,2,230,4,0,0,0
0.29717157831797447,0.32514670412292684,7,212,6,0,0,1
0.9436263485962378,0.3017005005164626,5,201,3,0,0,1
0.1431371164457088,0.47506964933252505,7,164,5,0,0,1
0.8932890748937302,0.3735356660656052,7,220,4,0,0,0
0.5110412701758721,0.8676192474774083,3,198,5,0,0,1
0.8480509735297735,0.8639205886027628,4,197,9,0,0,0
0.3457371686895678,0.38532891917005035,3,284,3,1,0,0
0.779376746928171,0.6583274013692085,5,214,3,0,1,1
0.8242299152661151,0.9408717749468638,6,219,6,0,0,0
0.17284363442535983,0.40030403949769333,6,258,7,1,0,1
0.9229730146773778,0.7517160324276042,3,102,10,0,0,1
0.8355255377253,0.8219092159701149,4,295,5,0,0,1
0.6359158268366586,0.9379606248862777,3,238,10,1,0,1
0.7371364599554587,0.7150915000194824,5,252,8,1,0,0
0.41123825492651755,0.6504925374099085,5,98,9,0,0,1
0.5235043264018623,0.624820022368366,5,213,3,0,0,1
0.23262655057114714,0.5248033229421789,6,195,4,0,0,0
0.549916557300206,0.6229936107315732,2,263,8,0,0,1
0.8045392115292664,0.42682759173878637,6,164,6,0,0,0
